AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
401430178,Oklahoma Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,54,40,40,40,1,PPB,Lynn Lane,Active,1729810800000,628404853,Permanent,-10660355.188530732,4319020.131974365
370750001,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 18:00:00 GMT-5,60,61,61,61,1,PPB,JOANBOLD,Active,1729810800000,628404854,Permanent,-9328072.390767757,4198970.557432093
000129501,Canadian Air and Precipitation Monitoring Network,-7,2024-10-24 16:00:00 GMT-7,26,23,23,23,1,PPB,Snare Rapids,Active,1729810800000,628404855,Permanent,-12913929.224047923,9226061.550582753
180570006,Indiana Dept. of Environmental Management,-5,2024-10-24 18:00:00 GMT-5,31,29,29,29,1,PPB,Noblesville-191st St.,Active,1729810800000,628404868,Permanent,-9572635.85738553,4875871.982504839
460930001,South Dakota Department of Agriculture and Natural Resources,-7,2024-10-24 16:00:00 GMT-7,51,44,44,44,1,PPB,Black Hawk,Active,1729810800000,628404869,Permanent,-11501058.350717515,5489558.887262241
060798002,San Luis Obispo County APCD,-8,2024-10-24 15:00:00 GMT-8,52,49,49,49,1,PPB,Atascadero,Active,1729810800000,628404870,Permanent,-13432500.27391778,4231294.092884072
061112002,Ventura County APCD,-8,2024-10-24 15:00:00 GMT-8,68,80,80,80,1,PPB,Simi Valley - Cochran Street,Active,1729810800000,628404873,Permanent,-13211807.936266735,4065965.6737431083
371090004,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 18:00:00 GMT-5,35,36,36,36,1,PPB,CROUSE,Active,1729810800000,628404874,Permanent,-9047686.423332198,4223640.021103755
000065401,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,22,22,22,1,,Belleville,Active,1729810800000,628404875,Permanent,-8615627.649690805,5488766.364874059
CC0094401,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 16:00:00 GMT-7,,30,30,30,1,,St. Lina,Active,1729810800000,628404878,Permanent,-12412417.106905697,7211260.755447979
124000100703,British Columbia Ministry of Environment,-8,2024-10-24 15:00:00 GMT-8,,22,22,22,1,,Kelowna KLO Road,Active,1729810800000,628404881,Permanent,-13299056.924885271,6422431.433404003
212270009,Kentucky DEP,-5,2024-10-24 18:00:00 GMT-5,,36,36,36,1,,Smiths Grove,Active,1729810800000,628404882,Permanent,-9597395.427208278,4445975.221991601
CC0040302,Canada-New Brunswick1,-4,2024-10-24 19:00:00 GMT-4,20,18,18,18,1,PPB,MONCTON,Active,1729810800000,628404888,Permanent,-7212349.622160018,5796611.791758506
181670018,Indiana Dept. of Environmental Management,-5,2024-10-24 18:00:00 GMT-5,37,34,34,34,1,PPB,Terre Haute-Lafayette Ave,Active,1729810800000,628404889,Permanent,-9729469.546504032,4791526.057964041
480290032,Texas Commission on Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,41,36,36,36,1,PPB,San Antonio Northwest C23,Active,1729810800000,628404890,Permanent,-10978328.515991112,3441358.5921190083
121151006,Florida Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,50,44,44,44,1,PPB,Paw Park,Active,1729810800000,628404891,Permanent,-9181598.204781964,3167305.689132159
124000060808,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,23,23,23,1,,Thunder Bay,Active,1729810800000,628404898,Permanent,-9939735.92328636,6170205.337012188
JK1010002,U.S. Department of State Indonesia - Jakarta,7,2024-10-25 06:00:00 GMT+7,,23,23,23,1,,Jakarta Central,Active,1729810800000,628404902,Permanent,11892732.639488926,-689576.2549273266
401470217,Oklahoma Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,61,58,58,58,1,PPB,Copan,Active,1729810800000,628404903,Permanent,-10673574.378062434,4426306.930300663
450910008,South Carolina DES,-5,2024-10-24 18:00:00 GMT-5,49,42,42,42,1,PPB,York Landfill,Active,1729810800000,628404904,Permanent,-9039921.888849366,4160755.9750444414
180890022,Indiana Dept. of Environmental Management,-6,2024-10-24 17:00:00 GMT-6,32,29,29,29,1,PPB,Gary-IITRI,Active,1729810800000,628404907,Permanent,-9718749.81349911,5102225.47592734
210130002,Kentucky DEP,-5,2024-10-24 18:00:00 GMT-5,37,32,32,32,1,PPB,MIDAIR,Active,1729810800000,628404908,Permanent,-9321549.068607269,4384620.854183843
370210030,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 18:00:00 GMT-5,43,35,35,35,1,PPB,BNTCR,Active,1729810800000,628404909,Permanent,-9194989.939524397,4232038.46239887
800150251,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,-6,2024-10-24 17:00:00 GMT-6,,,ND,-999,1,,Chalco,Active,1729810800000,628404917,Permanent,-11007939.16658365,2186384.406992742
080130014,Colorado Department of Public Health and Environment,-7,2024-10-24 16:00:00 GMT-7,51,42,42,42,1,PPB,Boulder Reservoir,Active,1729810800000,628404918,Permanent,-11713062.647390109,4876120.727138046
320312009,Northern Nevada Public Health Air Quality Management Division,-8,2024-10-24 15:00:00 GMT-8,48,42,42,42,1,PPB,Lemmon Valley,Active,1729810800000,628404923,Permanent,-13340533.453959934,4814529.593717795
191630015,Iowa DNR,-6,2024-10-24 17:00:00 GMT-6,38,31,31,31,1,PPB,"Davenport, 10th & Vine",Active,1729810800000,628404924,Permanent,-10084154.59487465,5090833.522104972
050350005,Arkansas Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,58,51,51,51,1,PPB,MARION,Active,1729810800000,628404940,Permanent,-10040258.647987084,4190706.2394885058
240053001,Maryland Department of the Environment,-5,2024-10-24 18:00:00 GMT-5,36,33,33,33,1,PPB,Essex,Active,1729810800000,628404942,Permanent,-8513096.164778715,4766294.039891665
271095008,Minnesota Pollution Control Agency,-6,2024-10-24 17:00:00 GMT-6,38,31,31,31,1,PPB,Rochester,Active,1729810800000,628404945,Permanent,-10291453.527990904,5464622.032746201
320310025,Northern Nevada Public Health Air Quality Management Division,-8,2024-10-24 15:00:00 GMT-8,44,38,38,38,1,PPB,Toll,Active,1729810800000,628404954,Permanent,-13329351.967707206,4779108.275816736
040137021,Salt River Pima-Maricopa Indian Community,-7,2024-10-24 16:00:00 GMT-7,60,50,50,50,1,PPB,Red Mountain,Active,1729810800000,628404955,Permanent,-12440465.277125461,3962914.8751554424
160010010,Idaho Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,37,32,32,32,1,PPB,St. Lukes Meridian,Active,1729810800000,628404958,Permanent,-12951783.750850646,5403855.94223289
100051003,Delaware Dept. of Natural Resources and Environment,-5,2024-10-24 18:00:00 GMT-5,35,34,34,34,1,PPB,LEWES,Active,1729810800000,628404959,Permanent,-8367132.489977704,4690078.756603137
120814013,Florida Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,,61,61,61,1,,5511 39TH STREET EAST,Active,1729810800000,628404961,Permanent,-9186295.442015478,3179731.4128421447
270750005,Minnesota Pollution Control Agency,-6,2024-10-24 17:00:00 GMT-6,31,28,28,28,1,PPB,Ely,Active,1729810800000,628404963,Permanent,-10185210.205977803,6097942.332560265
840490353015,Utah Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,41,38,38,38,1,PPB,Utah Tech. Center,Active,1729810800000,628404969,Permanent,-12461660.39685301,4979519.35035879
840061072003,California Air Resources Board,-8,2024-10-24 15:00:00 GMT-8,62,47,47,47,1,PPB,Visalia - W Ashland Avenue,Active,1729810800000,628404970,Permanent,-13281851.27306877,4343105.599868442
TPCD0019T,Thailand Pollution Control Department,7,2024-10-25 06:00:00 GMT+7,,,ND,-999,1,,National Housing Authority Bangplee,Active,1729810800000,628404971,Permanent,11219478.147784729,1524986.6669525139
483491051,Texas Commission on Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,60,49,49,49,1,PPB,Corsicana C1051,Active,1729810800000,628404979,Permanent,-10731109.856878938,3767498.7266353676
MNA010001,U.S. Department of State Bahrain - Manama,3,2024-10-25 02:00:00 GMT+3,,,ND,-999,1,,Manama,Active,1729810800000,628404982,Permanent,5629519.378551675,3024455.711409896
060831013,Santa Barbara County Air Pollution Control District,-8,2024-10-24 15:00:00 GMT-8,52,45,45,45,1,PPB,Lompoc HS&P,Active,1729810800000,628404983,Permanent,-13405961.373354193,4126653.52307741
211759991,EPA Office of Atmospheric Protection,-5,2024-10-24 18:00:00 GMT-5,42,39,39,39,1,PPB,Crockett,Active,1729810800000,628404985,Permanent,-9246887.08613222,4568328.211603512
000060610,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,28,28,28,1,,Sudbury,Active,1729810800000,628404988,Permanent,-9017223.733357128,5859546.50257745
840211451027,Kentucky DEP,-5,2024-10-24 18:00:00 GMT-5,,39,39,39,1,,Paducah Transit,Active,1729810800000,628404993,Permanent,-9863799.6666002,4451275.299860338
124000060440,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,19,19,19,1,,Toronto North,Active,1729810800000,628404994,Permanent,-8846267.385719646,5431532.023484376
TPCD0061T,Thailand Pollution Control Department,7,2024-10-25 06:00:00 GMT+7,,,ND,-999,1,,Bodindecha Sing Singhaseni School,Active,1729810800000,628404996,Permanent,11200362.364825705,1547800.4267009932
060251003,Imperial County Air Pollution Control District,-8,2024-10-24 15:00:00 GMT-8,,,ND,-999,1,,El Centro - 9th Street,Active,1729810800000,628405001,Permanent,-12864269.599205041,3867688.1482550725
171150013,Illinois EPA,-6,2024-10-24 17:00:00 GMT-6,41,34,34,34,1,PPB,DECATUR,Active,1729810800000,628405002,Permanent,-9899152.510486329,4846619.359416072
000080901,Canadian Air and Precipitation Monitoring Network,-6,2024-10-24 17:00:00 GMT-6,41,36,36,36,1,PPB,Bratts Lake,Active,1729810800000,628405003,Permanent,-11656352.936556311,6481123.759633411
220570004,Louisiana Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,,,ND,-999,1,,Thibodaux,Active,1729810800000,628405006,Permanent,-10103946.977698714,3473237.3481276515
764TPCD0020T,Thailand Pollution Control Department,7,2024-10-25 06:00:00 GMT+7,6,8,8,8,1,PPB,Bangkok University Rangsit Campus,Active,1729810800000,628405007,Permanent,11199321.416267298,1578509.9967667637
800150201,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,-6,2024-10-24 17:00:00 GMT-6,,,ND,-999,1,,Villa de las Flores,Active,1729810800000,628405010,Permanent,-11031371.919395635,2232583.6802912485
TPCD0008T,Thailand Pollution Control Department,7,2024-10-25 06:00:00 GMT+7,,,ND,-999,1,,Prabadang Rehabiltation Center,Active,1729810800000,628405012,Permanent,11192444.098126091,1535706.0473901504
000060211,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,21,21,21,1,,Windsor West,Active,1729810800000,628405015,Permanent,-9247659.532078834,5204953.816571519
120730012,Florida Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,44,39,39,39,1,PPB,Tallahassee Community College,Active,1729810800000,628405016,Permanent,-9389609.805278275,3560195.31802467
210890007,Kentucky DEP,-5,2024-10-24 18:00:00 GMT-5,30,28,28,28,1,PPB,WORTH2002,Active,1729810800000,628405017,Permanent,-9209650.716461873,4657174.414643174
560350099,Wyoming Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,35,31,31,31,1,PPB,Boulder,Active,1729810800000,628405028,Permanent,-12217659.204983234,5269237.511247059
380171004,North Dakota Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,16,15,15,15,1,PPB,Fargo NW,Active,1729810800000,628405035,Permanent,-10781815.662296291,5931242.792082114
270834210,Minnesota Pollution Control Agency,-6,2024-10-24 17:00:00 GMT-6,20,21,21,21,1,PPB,Marshall,Active,1729810800000,628405036,Permanent,-10668303.400173372,5536469.708225977
840560330007,Wyoming Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,37,30,30,30,1,PPB,Sheridan Mobile,Active,1729810800000,628405040,Permanent,-11906886.356145836,5590699.067515861
CC0040501,Canada-New Brunswick1,-4,2024-10-24 19:00:00 GMT-4,,,ND,-999,1,,PT LEPREAU,Active,1729810800000,628405053,Permanent,-7399005.802862037,5633336.439146779
260630007,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 18:00:00 GMT-5,28,28,28,28,1,PPB,HARBOR BEACH,Active,1729810800000,628405057,Permanent,-9199787.809577588,5440159.513274614
420490003,Pennsylvania Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,32,26,26,26,1,PPB,Erie,Active,1729810800000,628405058,Permanent,-8909700.348519396,5182394.251215211
840482091629,Capital Area Council of Governments,-6,2024-10-24 17:00:00 GMT-6,,,ND,-999,1,,CAPCOG TAYLOR MURPHY PARK C1629,Active,1729810800000,628405059,Permanent,-10844350.944722285,3578213.397394017
120230002,Florida Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,37,32,32,32,1,PPB,Lake City,Active,1729810800000,628405066,Permanent,-9197127.273747629,3526489.296546449
121130015,Florida Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,,45,45,45,1,,Woodlawn,Active,1729810800000,628405067,Permanent,-9685697.386890227,3554321.8846854963
000030113,Canada-Nova Scotia1,-4,2024-10-24 19:00:00 GMT-4,28,25,25,25,1,PPB,JOHNSTON BUILDING -,Active,1729810800000,628405068,Permanent,-7076990.687329938,5566146.385865187
060953003,Yolo-Solano AQMD,-8,2024-10-24 15:00:00 GMT-8,45,34,34,34,1,PPB,Vacaville,Active,1729810800000,628405074,Permanent,-13575395.538274566,4629918.390785488
220950002,Louisiana Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,57,47,47,47,1,PPB,Garyville,Active,1729810800000,628405075,Permanent,-10089631.291182699,3509901.3346599364
124000060430,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,9,9,9,1,,Toronto West,Active,1729810800000,628405078,Permanent,-8854741.915914755,5420587.521962924
840370510011,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 18:00:00 GMT-5,39,33,33,33,1,PPB,Wade School,Active,1729810800000,628405084,Permanent,-8761600.897968026,4184107.2863809066
560250100,Wyoming Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,40,35,35,35,1,PPB,Casper Gaseous,Active,1729810800000,628405085,Permanent,-11840498.751421452,5284964.607316461
270530962,Minnesota Pollution Control Agency,-6,2024-10-24 17:00:00 GMT-6,27,22,22,22,1,PPB,Minneapolis - Near Road,Active,1729810800000,628405086,Permanent,-10381110.245875806,5616060.334590793
000061009,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,31,31,31,1,,Sarnia,Active,1729810800000,628405087,Permanent,-9172207.403858136,5310489.893675437
350450020,National Park Service,-7,2024-10-24 16:00:00 GMT-7,41,37,37,37,1,PPB,Chaco Culture National Historical Park,Active,1729810800000,628405088,Permanent,-12011836.924912354,4305438.387390265
000065201,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,29,29,29,1,,Parry Sound,Active,1729810800000,628405091,Permanent,-8909930.668545848,5674931.88529574
060659003,California Air Resources Board,-8,2024-10-24 15:00:00 GMT-8,50,40,40,40,1,PPB,Blythe,Active,1729810800000,628405092,Permanent,-12757446.30264491,3976868.118553257
350250008,New Mexico Air Quality Bureau,-7,2024-10-24 16:00:00 GMT-7,40,35,35,35,1,PPB,Hobbs Jefferson,Active,1729810800000,628405093,Permanent,-11479633.24492199,3859083.8920952347
370630015,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 18:00:00 GMT-5,30,25,25,25,1,PPB,Durham Armory,Active,1729810800000,628405094,Permanent,-8783557.220373617,4305156.877204752
280450003,Mississippi DEQ,-6,2024-10-24 17:00:00 GMT-6,66,64,64,64,1,PPB,WAVELAND,Active,1729810800000,628405098,Permanent,-9951512.078258907,3542288.8590264665
281619991,EPA Office of Atmospheric Protection,-6,2024-10-24 17:00:00 GMT-6,63,71,71,71,1,PPB,Coffeeville,Active,1729810800000,628405102,Permanent,-9996378.953745173,4029151.1479538693
124CC0090608,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 16:00:00 GMT-7,,32,32,32,1,,Redwater,Active,1729810800000,628405103,Permanent,-12590886.406976817,7161039.502423357
124CC0090607,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 16:00:00 GMT-7,35,31,31,31,1,PPB,Gibbons,Active,1729810800000,628405104,Permanent,-12615523.302720712,7137505.463060017
040191030,Pima County Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,56,48,48,48,1,PPB,Green Valley,Active,1729810800000,628405118,Permanent,-12356062.72788651,3747490.393049184
390930018,Ohio EPA-DAPC,-5,2024-10-24 18:00:00 GMT-5,27,23,23,23,1,PPB,Sheffield,Active,1729810800000,628405120,Permanent,-9138854.748582583,5074621.282013197
010499991,EPA Office of Atmospheric Protection,-6,2024-10-24 17:00:00 GMT-6,48,44,44,44,1,PPB,Sand Mountain,Active,1729810800000,628405121,Permanent,-9570143.85926463,4067674.1280292748
280110002,Mississippi DEQ,-6,2024-10-24 17:00:00 GMT-6,57,48,48,48,1,PPB,CLEVELAND,Active,1729810800000,628405133,Permanent,-10100481.267991846,3995393.854549344
000062001,Ontario Ministry of the Environment,-5,2024-10-24 18:00:00 GMT-5,,25,25,25,1,,North Bay,Active,1729810800000,628405137,Permanent,-8844271.649888704,5832189.609149284
250154002,Massachusetts Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,29,25,25,25,1,PPB,WARE,Active,1729810800000,628405139,Permanent,-8052228.129559004,5205768.9042340815
450791001,South Carolina DES,-5,2024-10-24 18:00:00 GMT-5,57,46,46,46,1,PPB,Sandhill,Active,1729810800000,628405141,Permanent,-9002218.088637177,4046419.1667559156
481410037,Texas Commission on Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,,,ND,-999,1,,El Paso UTEP C12,Active,1729810800000,628405142,Permanent,-11855649.445437906,3732902.733391698
060798006,San Luis Obispo County APCD,-8,2024-10-24 15:00:00 GMT-8,49,43,43,43,1,PPB,Carrizo,Active,1729810800000,628405152,Permanent,-13362806.146358365,4212194.002120752
800090133,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,-6,2024-10-24 17:00:00 GMT-6,,,ND,-999,1,,Tlahuac,Active,1729810800000,628405155,Permanent,-11021742.783442017,2183967.111545886
490050007,Utah Department of Environmental Quality,-7,2024-10-24 16:00:00 GMT-7,,35,35,35,1,,Smithfield,Active,1729810800000,628405156,Permanent,-12451301.005039787,5137457.368023052
320330101,National Park Service,-8,2024-10-24 15:00:00 GMT-8,43,39,39,39,1,PPB,Great Basin NP,Active,1729810800000,628405158,Permanent,-12714444.696546376,4722430.780540682
202090021,Kansas Dept. of Health and Environment,-6,2024-10-24 17:00:00 GMT-6,54,46,46,46,1,PPB,WY/KC,Active,1729810800000,628405159,Permanent,-10534786.80291592,4738516.441995617
540030003,West Virginia Division of Air Quality - Wheeling,-5,2024-10-24 18:00:00 GMT-5,36,32,32,32,1,PPB,MARTINSBURG,Active,1729810800000,628405160,Permanent,-8678278.036470277,4788585.778593128
170650002,Illinois EPA,-6,2024-10-24 17:00:00 GMT-6,45,40,40,40,1,PPB,KNIGHT_P,Active,1729810800000,628405168,Permanent,-9865689.87155387,4591992.307396278
051130003,Arkansas Department of Environmental Quality,-6,2024-10-24 17:00:00 GMT-6,49,44,44,44,1,PPB,EAGLEMT,Active,1729810800000,628405169,Permanent,-10479988.670378024,4089986.533094588
250170009,Massachusetts Dept. of Environmental Protection,-5,2024-10-24 18:00:00 GMT-5,31,32,32,32,1,PPB,Chelmsford,Active,1729810800000,628405170,Permanent,-7944003.765887747,5255323.294388711
