AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_Measured,PM25_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
060270030,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,3,3,3,,0,,3,3,1,UG/M3,,,0,,Mill Site,Active,1731103200000,632818858,Permanent,-13119213.497019798,4363839.694889691
060270101,National Park Service,-8,2024-11-08 14:00:00 GMT-8,35,31,31,31,31,1,PPB,,,0,,,,0,,Death Valley NP,Active,1731103200000,632818859,Permanent,-13007470.992161509,4370914.618288447
060271001,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,1,1,1,,0,,2,1,1,UG/M3,,,0,,Coso Junction,Active,1731103200000,632818860,Permanent,-13129454.890172778,4307420.866595023
060271003,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,16,16,16,,0,,2,3,1,UG/M3,3,16,1,UG/M3,Keeler,Active,1731103200000,632818861,Permanent,-13121339.699293949,4367951.166582823
060271018,Quality Review and Exchange System for Tribes (QREST),-8,2024-11-08 14:00:00 GMT-8,,10,10,10,,0,,,,1,,1.6,10,1,UG/M3,Lone Pine Paiute/Shoshone Tribe-CA,Active,1731103200000,632818862,Permanent,-13140152.693238012,4383150.994008643
060271023,Bishop Paiute Tribe,-8,2024-11-08 14:00:00 GMT-8,,13,13,13,,1,,,,1,,2.6,13,1,UG/M3,Bishop Paiute Tribe-CA,Active,1731103200000,632818863,Permanent,-13182086.74541984,4490344.04250592
060271028,Quality Review and Exchange System for Tribes (QREST),-8,2024-11-08 14:00:00 GMT-8,,,ND,-999,,0,,,,1,,,,0,,Fort Independence Met1-CA,Active,1731103200000,632818864,Permanent,-13148690.898181854,4411655.179727316
060271033,Quality Review and Exchange System for Tribes (QREST),-8,2024-11-08 14:00:00 GMT-8,,12,12,12,,0,,12,12,1,UG/M3,2.1,11,1,UG/M3,Big Pine-CA,Active,1731103200000,632818865,Permanent,-13168384.429298094,4460802.30595939
060290007,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,47,36,36,36,36,1,PPB,,,0,,,,0,,Edison,Active,1731103200000,632818866,Permanent,-13230524.63885126,4210947.506342504
060290008,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,47,42,42,42,42,1,PPB,,,0,,,,0,,Maricopa - Stanilaus Street,Active,1731103200000,632818867,Permanent,-13291981.346730959,4171276.346385766
060290010,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,,36,36,36,,0,,30,36,1,UG/M3,2,20,1,UG/M3,Bakersfield - Golden State Highway,Active,1731103200000,632818868,Permanent,-13248656.023553196,4216365.936452284
060290014,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,48,34,34,34,34,1,PPB,,,0,,4.8,29,1,UG/M3,Bakersfield - California Ave,Active,1731103200000,632818870,Permanent,-13253989.451676594,4212449.924475166
060290232,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,44,36,36,36,36,1,PPB,34,33,1,UG/M3,,,0,,Oildale - 3311 Manor Street,Active,1731103200000,632818871,Permanent,-13248888.124691501,4223568.835911014
060292009,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,,8,8,8,,0,,,,0,,1,8,1,UG/M3,Lebec,Active,1731103200000,632818872,Permanent,-13231957.877295224,4142375.9974641493
060292012,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,43,33,33,33,33,1,PPB,,,0,,,,0,,Bakersfield-Muni,Active,1731103200000,632818873,Permanent,-13247019.404399555,4208995.132726141
060295002,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,44,35,35,35,35,1,PPB,,,0,,,,0,,Arvin - Di Giorgio School,Active,1731103200000,632818875,Permanent,-13223489.80363058,4196432.442247059
060296001,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,48,36,36,36,36,1,PPB,,,0,,,,0,,Shafter - Walker Street,Active,1731103200000,632818876,Permanent,-13277369.550369432,4232515.683941141
060310004,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,,66,66,66,,0,,91,66,1,UG/M3,15,58,1,UG/M3,Corcoran,Active,1731103200000,632818877,Permanent,-13310026.458827531,4314695.679763908
060311004,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,50,60,60,60,38,1,PPB,55,60,1,UG/M3,11,56,1,UG/M3,Hanford - S. Irwin Street,Active,1731103200000,632818878,Permanent,-13318664.628674105,4343969.01096124
060370016,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,43,35,35,35,35,1,PPB,23,21,1,UG/M3,-1.1,0,1,UG/M3,Glendora - Laurel,Active,1731103200000,632818880,Permanent,-13119091.045579925,4048140.6856152406
060370113,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,31,31,31,31,31,1,PPB,,,0,,,,0,,West Los Angeles - VA Hospital,Active,1731103200000,632818881,Permanent,-13186504.57073146,4035665.1701472136
060371103,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,39,29,29,29,29,1,PPB,22,20,1,UG/M3,5.2,24,1,UG/M3,Los Angeles - N. Main Street,Active,1731103200000,632818883,Permanent,-13160942.164741108,4037725.309413579
060371201,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,42,33,33,33,33,1,PPB,,,0,,3.3,12,1,UG/M3,Reseda,Active,1731103200000,632818884,Permanent,-13195044.334148176,4055581.1848897254
060371302,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,40,31,31,31,31,1,PPB,,,0,,2.9,17,1,UG/M3,Compton,Active,1731103200000,632818885,Permanent,-13158520.409218902,4015570.1266513155
060371602,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,39,31,31,31,31,1,PPB,,,0,,,,0,,Pico Rivera,Active,1731103200000,632818887,Permanent,-13143323.517613767,4030182.8653864446
060371701,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,44,31,31,31,31,1,PPB,,,0,,,,0,,Pomona,Active,1731103200000,632818888,Permanent,-13107936.83260244,4037761.726654433
060372005,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,42,33,33,33,33,1,PPB,,,0,,,,0,,Pasadena,Active,1731103200000,632818889,Permanent,-13149853.29630472,4046624.9283367824
060376012,South Coast AQMD,-8,2024-11-08 14:00:00 GMT-8,40,32,32,32,31,1,PPB,,,0,,6.1,32,1,UG/M3,Santa Clarita,Active,1731103200000,632818895,Permanent,-13194510.000592368,4080386.708508681
060390004,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,51,36,36,36,36,1,PPB,,,0,,,,0,,Madera - Pump Yard,Active,1731103200000,632818898,Permanent,-13359452.090100763,4420570.566447211
060392010,San Joaquin Valley Unified APCD,-8,2024-11-08 14:00:00 GMT-8,47,51,51,51,35,1,PPB,55,51,1,UG/M3,7,43,1,UG/M3,Madera-City,Active,1731103200000,632818899,Permanent,-13362134.889828878,4432599.406986102
060410001,San Francisco Bay Area AQMD,-8,2024-11-08 14:00:00 GMT-8,43,31,31,31,31,1,PPB,,,0,,5,22,1,UG/M3,San Rafael,Active,1731103200000,632818900,Permanent,-13638741.560552007,4575499.349262925
060430003,National Park Service,-8,2024-11-08 14:00:00 GMT-8,43,38,38,38,38,1,PPB,,,0,,,,0,,Yosemite NP Turtleback Dome,Active,1731103200000,632818902,Permanent,-13325622.096848685,4539003.372072389
060430006,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,,,ND,-999,,1,,,,0,,,,0,,Jerseydale (seasonal),Active,1731103200000,632818903,Permanent,-13340479.909284864,4515174.788428778
060431001,California Air Resources Board,-8,2024-11-08 14:00:00 GMT-8,,5,5,5,,0,,5,5,1,UG/M3,0,0,1,UG/M3,Yosemite Village - Visitor Center,Active,1731103200000,632818904,Permanent,-13312374.40952734,4543987.109536463
060450006,Mendocino County AQMD,-8,2024-11-08 14:00:00 GMT-8,,62,62,62,,0,,,,0,,17,62,1,UG/M3,Ukiah Library,Active,1731103200000,632818908,Permanent,-13715287.959367203,4743249.233197999
060450008,Mendocino County AQMD,-8,2024-11-08 14:00:00 GMT-8,39,29,29,29,29,1,PPB,,,0,,,,0,,Ukiah District Office,Active,1731103200000,632818909,Permanent,-13714894.66760623,4742568.124667892
060450010,Mendocino County AQMD,-8,2024-11-08 14:00:00 GMT-8,,,ND,-999,,0,,,,1,,,,0,,Fort Bragg High School,Active,1731103200000,632818910,Permanent,-13779979.277690878,4784511.797766024
010270001,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,18,18,18,,0,,,,0,,5.5,18,1,UG/M3,ASHLAND,Active,1731103200000,632818914,Permanent,-9551457.212942617,3932675.001995876
010499991,EPA Office of Atmospheric Protection,-6,2024-11-08 16:00:00 GMT-6,26,23,23,23,23,1,PPB,,,0,,,,0,,Sand Mountain,Active,1731103200000,632818919,Permanent,-9570143.85926463,4067674.1280292748
010550010,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,44,44,44,,0,,,,0,,8.2,44,1,UG/M3,GADSDEN,Active,1731103200000,632818922,Permanent,-9572658.343922669,4027639.39324503
010730023,Jefferson County Department of Health,-6,2024-11-08 16:00:00 GMT-6,26,60,60,60,24,1,PPB,21,19,1,UG/M3,13.8,60,1,UG/M3,NO. BHAM,Active,1731103200000,632818924,Permanent,-9664201.593218043,3968950.971794673
010731005,Jefferson County Department of Health,-6,2024-11-08 16:00:00 GMT-6,,43,43,43,,1,,,,0,,8.2,43,1,UG/M3,MCADORY,Active,1731103200000,632818926,Permanent,-9685196.449181657,3939334.8669820223
010731010,Jefferson County Department of Health,-6,2024-11-08 16:00:00 GMT-6,,44,44,44,,1,,14,13,1,UG/M3,7.8,44,1,UG/M3,LEEDS,Active,1731103200000,632818927,Permanent,-9634612.872565193,3967909.1191667463
010732003,Jefferson County Department of Health,-6,2024-11-08 16:00:00 GMT-6,,49,49,49,,1,,,,1,,8.7,49,1,UG/M3,WYLAM,Active,1731103200000,632818928,Permanent,-9676357.68161267,3961820.169050047
010736002,Jefferson County Department of Health,-6,2024-11-08 16:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,TARRANT,Active,1731103200000,632818929,Permanent,-9659626.36214644,3972317.6003025337
010890014,Huntsville Natural Resources and Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,27,27,27,,1,,12,9,1,UG/M3,5.3,27,1,UG/M3,Huntsville Old Airport,Active,1731103200000,632818930,Permanent,-9639343.728284925,4122062.9340356486
010890022,Huntsville Natural Resources and Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,Huntsville Capshaw,Active,1731103200000,632818931,Permanent,-9657644.875210322,4133034.7241805163
010970003,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,32,32,32,,0,,,,0,,6.2,32,1,UG/M3,Chickasaw,Active,1731103200000,632818932,Permanent,-9805855.645252487,3602876.283360758
011011002,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,21,21,21,,0,,,,0,,4.4,21,1,UG/M3,MONTG,Active,1731103200000,632818933,Permanent,-9602797.09417953,3817621.3049133434
011030011,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,15,15,15,,0,,,,0,,2.3,15,1,UG/M3,DECATUR,Active,1731103200000,632818934,Permanent,-9681522.905985478,4100002.870833805
011190003,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,51,51,51,,0,,,,0,,11.8,51,1,UG/M3,Ward,Active,1731103200000,632818939,Permanent,-9827053.10268934,3810992.966181178
011250011,Alabama Department of Environmental Management,-6,2024-11-08 16:00:00 GMT-6,,28,28,28,,0,,,,0,,5.1,28,1,UG/M3,Duncanville Middle School,Active,1731103200000,632818975,Permanent,-9738396.813068196,3907970.7842383827
020200018,State of Alaska DEC,-9,2024-11-08 13:00:00 GMT-9,,25,25,25,,0,,14,14,1,UG/M3,3,25,1,UG/M3,Garden,Active,1731103200000,632819243,Permanent,-16678398.180305896,8673245.90631341
020201004,State of Alaska DEC,-9,2024-11-08 13:00:00 GMT-9,,19,19,19,,0,,20,19,1,UG/M3,,,0,,Parkgate (Eagle River),Active,1731103200000,632819245,Permanent,-16650023.621339126,8701227.27963173
020680003,National Park Service,-9,2024-11-08 13:00:00 GMT-9,38,34,34,34,34,1,PPB,,,0,,,,0,,Denali NPP,Active,1731103200000,632819258,Permanent,-16582986.13342749,9279844.84724637
020900034,State of Alaska DEC,-9,2024-11-08 13:00:00 GMT-9,5,5,5,5,5,1,PPB,,,1,,,,1,,NCore,Active,1731103200000,632819259,Permanent,-16444924.47268044,9567871.271114912
020900035,State of Alaska DEC,-9,2024-11-08 13:00:00 GMT-9,,7,7,7,,0,,,,0,,1.5,7,1,UG/M3,Hurst Road,Active,1731103200000,632819260,Permanent,-16398507.250645895,9546212.707454357
021100004,State of Alaska DEC,-9,2024-11-08 13:00:00 GMT-9,,3,3,3,,0,,1,1,1,UG/M3,0.7,3,1,UG/M3,Floyd Dryden,Active,1731103200000,632819262,Permanent,-14979769.172233738,8049458.52723296
060510001,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,5,5,5,,0,,1,5,1,UG/M3,,,0,,Mammoth Lakes,Active,1731103200000,632819314,Permanent,-13243291.871250344,4529497.83452946
060510005,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,3,3,3,,0,,3,3,1,UG/M3,0.5,3,1,UG/M3,Lee Vining,Active,1731103200000,632819315,Permanent,-13260408.690113189,4574068.819599699
060510011,Great Basin Unified Air Pollution Control District,-8,2024-11-08 14:00:00 GMT-8,,,ND,-999,,0,,,,1,,,,0,,Mono Shore,Active,1731103200000,632819316,Permanent,-13241197.395031067,4589276.769730222
060530002,Monterey Bay Unified APCD,-8,2024-11-08 14:00:00 GMT-8,51,66,66,66,44,1,PPB,,,0,,12,66,1,UG/M3,Carmel Valley AMS,Active,1731103200000,632819317,Permanent,-13551292.308169533,4367130.13068094
060530008,Monterey Bay Unified APCD,-8,2024-11-08 14:00:00 GMT-8,50,56,56,56,40,1,PPB,35,42,1,UG/M3,11,56,1,UG/M3,King City AMS,Active,1731103200000,632819318,Permanent,-13483725.941357138,4329457.1471105125
060531003,Monterey Bay Unified APCD,-8,2024-11-08 14:00:00 GMT-8,51,52,52,52,39,1,PPB,,,0,,10,52,1,UG/M3,Salinas AMS,Active,1731103200000,632819319,Permanent,-13539040.596332315,4396575.964570413
031AZE010001,U.S. Department of State Azerbaijan - Baku,4,2024-11-09 02:00:00 GMT+4,,74,74,74,,0,,,,0,,22.9,74,1,UG/M3,Baku,Active,1731103200000,632819569,Permanent,5548491.368356631,4922339.298646201
032BAA010002,U.S. Department of State Argentina - Buenos Aires,-3,2024-11-08 19:00:00 GMT-3,,,ND,-999,,0,,,,0,,,,1,,Buenos Aires,Active,1731103200000,632819576,Permanent,-6503151.068754089,-4106490.6050132974
000010601,Canadian Air and Precipitation Monitoring Network,-4,2024-11-08 18:00:00 GMT-4,35,33,33,33,33,1,PPB,,,0,,,,0,,Goose Bay,Active,1731103200000,632819728,Permanent,-6719734.270041483,7039559.259877571
000020104,Canada-Prince Edward Island1,-4,2024-11-08 18:00:00 GMT-4,29,26,26,26,25,1,PPB,,,0,,4.8,26,1,UG/M3,CHARLOTTETOWN,Active,1731103200000,632819730,Permanent,-7027666.245473837,5818989.7270278875
000020301,Canada-Prince Edward Island1,-4,2024-11-08 18:00:00 GMT-4,26,25,25,25,25,1,PPB,,,0,,3.2,18,1,UG/M3,WELLINGTON,Active,1731103200000,632819731,Permanent,-7122989.125440116,5857331.244146368
000020401,Canada-Prince Edward Island1,-4,2024-11-08 18:00:00 GMT-4,26,25,25,25,24,1,PPB,,,0,,4.6,25,1,UG/M3,SOUTHAMPTON,Active,1731103200000,632819733,Permanent,-6966685.428417281,5842487.790818908
000030113,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,31,29,29,29,29,1,PPB,,,0,,4.2,26,1,UG/M3,JOHNSTON BUILDING -,Active,1731103200000,632819735,Permanent,-7076990.687329938,5566146.385865187
000030120,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,26,26,26,26,26,1,PPB,,,0,,3,21,1,UG/M3,Lake Major,Active,1731103200000,632819740,Permanent,-7066645.878370008,5577517.068069811
000030201,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,28,28,28,28,25,1,PPB,,,0,,5.5,28,1,UG/M3,PORT HAWKESBURY,Active,1731103200000,632819742,Permanent,-6830800.17503473,5718711.210422106
000030310,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,,,ND,-999,,1,,,,0,,,,1,,SYDNEY,Active,1731103200000,632819743,Permanent,-6698380.408720063,5803185.023969915
000030502,Canadian Air and Precipitation Monitoring Network,-4,2024-11-08 18:00:00 GMT-4,35,31,31,31,31,1,PPB,,,0,,,,0,,Kejimkujik Site B,Active,1731103200000,632819746,Permanent,-7258339.1547109345,5528017.530644084
000030701,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,34,32,32,32,32,1,PPB,,,0,,5,23,1,UG/M3,AYLESFORD MOUNTAIN,Active,1731103200000,632819747,Permanent,-7217983.612908556,5632948.662899351
000030901,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,27,26,26,26,23,1,PPB,,,0,,5.3,26,1,UG/M3,PICTOU,Active,1731103200000,632819749,Permanent,-6979350.803482286,5729494.330183414
000031101,Canada-Nova Scotia1,-4,2024-11-08 18:00:00 GMT-4,34,31,31,31,31,1,PPB,,,0,,3.4,16,1,UG/M3,KENTVILLE,Active,1731103200000,632819751,Permanent,-7177594.118661487,5632120.201769413
000050113,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,23,22,22,22,22,1,PPB,,,0,,2.3,12,1,UG/M3,Laval - Chomedey,Active,1731103200000,632819755,Permanent,-8209500.751429705,5708082.25394265
000050119,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,23,21,21,21,21,1,PPB,,,0,,2.1,13,1,UG/M3,Longueuil,Active,1731103200000,632819757,Permanent,-8181303.524411768,5704252.262945028
000050122,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,25,23,23,23,23,1,PPB,,,0,,1.5,11,1,UG/M3,Brossard - Parc Sorbonne,Active,1731103200000,632819759,Permanent,-8178490.592198914,5692432.548524229
000050137,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,29,27,27,27,27,1,PPB,,,0,,1.2,8,1,UG/M3,Terrebonne - Parc Vaillant,Active,1731103200000,632819765,Permanent,-8199544.3361731535,5733162.3774653915
000050204,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,32,30,30,30,30,1,PPB,,,0,,1.4,8,1,UG/M3,Gatineau - Hull,Active,1731103200000,632819766,Permanent,-8429790.891760515,5690566.702426401
000050308,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,25,26,26,26,26,1,PPB,,,0,,2.3,13,1,UG/M3,Québec - Vieux-Limoilou,Active,1731103200000,632819767,Permanent,-7928263.189889577,5912970.575254184
000050310,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,26,28,28,28,28,1,PPB,,,0,,1.2,8,1,UG/M3,Québec - Collège St-Charles Garnier,Active,1731103200000,632819768,Permanent,-7931079.573006648,5908985.763261469
000050311,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,26,26,26,26,26,1,PPB,,,0,,1.2,6,1,UG/M3,Québec - École Les Primevères,Active,1731103200000,632819769,Permanent,-7944840.888458513,5905290.455712723
000050504,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,19,19,19,19,19,1,PPB,,,0,,0.9,6,1,UG/M3,Saguenay - UQAC,Active,1731103200000,632819771,Permanent,-7909561.515436309,6176226.165413547
000050604,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,23,20,20,20,20,1,PPB,,,0,,3.9,18,1,UG/M3,Rouyn-Noranda - Parc Tremblay,Active,1731103200000,632819772,Permanent,-8792380.737172365,6145939.611685089
000050803,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,25,25,25,25,1,PPB,,,0,,0.7,6,1,UG/M3,Trois-Rivières - École MEES,Active,1731103200000,632819774,Permanent,-8075804.595833603,5837772.681846701
000051201,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,27,27,27,27,1,PPB,,,0,,0.9,6,1,UG/M3,Shawinigan - Saint-Marc,Active,1731103200000,632819775,Permanent,-8096945.614288624,5869641.707518485
000051501,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,26,26,26,26,1,PPB,,,0,,0.6,4,1,UG/M3,Saint-Zéphirin-de-Courval,Active,1731103200000,632819776,Permanent,-8088474.201039257,5787066.26887642
000052001,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,23,23,23,23,1,PPB,,,0,,0.6,4,1,UG/M3,Charette,Active,1731103200000,632819777,Permanent,-8114389.378495932,5851545.943006681
000052301,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,25,25,25,25,1,PPB,,,0,,0.6,4,1,UG/M3,Saint-Faustin-Lac-Carré,Active,1731103200000,632819779,Permanent,-8291287.181315522,5785959.769857261
000052401,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,28,26,26,26,26,1,PPB,,,0,,0.9,5,1,UG/M3,Parc de la Gatineau - La Pêche,Active,1731103200000,632819780,Permanent,-8462262.787224911,5720011.831246254
000052701,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,29,27,27,27,27,1,PPB,,,0,,1.2,6,1,UG/M3,Temiscaming,Active,1731103200000,632819782,Permanent,-8805338.325900702,5896715.809964598
000052801,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,20,21,21,21,21,1,PPB,,,0,,1.4,8,1,UG/M3,Auclair,Active,1731103200000,632819783,Permanent,-7648450.517831606,6062604.557730566
000053201,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,20,18,18,18,18,1,PPB,,,0,,0.7,4,1,UG/M3,Rés. Faun. Ashuapmushuan - Pémonka,Active,1731103200000,632819784,Permanent,-8097691.454876942,6244086.754832975
000053301,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,26,24,24,24,24,1,PPB,,,0,,0.9,4,1,UG/M3,Deschambault,Active,1731103200000,632819785,Permanent,-8011418.849512152,5890354.422660128
000053601,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,22,21,21,21,21,1,PPB,,,0,,0.6,4,1,UG/M3,Notre-Dame-du-Rosaire,Active,1731103200000,632819788,Permanent,-7842769.820960344,5917754.747334201
000053701,Canada-Quebec1,-5,2024-11-08 17:00:00 GMT-5,23,23,23,23,23,1,PPB,,,0,,1.2,8,1,UG/M3,Saint-Hilaire-de-Dorset,Active,1731103200000,632819789,Permanent,-7888065.721764128,5750848.072641798
